age,count,date,deceased,gender,medical_worker,prefecture,status
-64,550,2021-06-06,FALSE,F,FALSE,40,1
-64,213,2021-06-06,FALSE,F,FALSE,40,2
65-,12458,2021-06-06,FALSE,F,FALSE,40,1
65-,9427,2021-06-06,FALSE,F,FALSE,40,2
-64,246,2021-06-06,FALSE,M,FALSE,40,1
-64,76,2021-06-06,FALSE,M,FALSE,40,2
65-,9139,2021-06-06,FALSE,M,FALSE,40,1
65-,5967,2021-06-06,FALSE,M,FALSE,40,2
-64,100,2021-06-06,FALSE,U,FALSE,40,1
-64,46,2021-06-06,FALSE,U,FALSE,40,2
65-,42,2021-06-06,FALSE,U,FALSE,40,1
UNK,1036,2021-06-06,TRUE,U,FALSE,40,1
UNK,834,2021-06-06,TRUE,U,FALSE,40,2
-64,1088,2021-06-07,FALSE,F,FALSE,40,1
-64,1300,2021-06-07,FALSE,F,FALSE,40,2
65-,12266,2021-06-07,FALSE,F,FALSE,40,1
65-,2090,2021-06-07,FALSE,F,FALSE,40,2
-64,410,2021-06-07,FALSE,M,FALSE,40,1
-64,527,2021-06-07,FALSE,M,FALSE,40,2
65-,8599,2021-06-07,FALSE,M,FALSE,40,1
65-,1111,2021-06-07,FALSE,M,FALSE,40,2
-64,110,2021-06-07,FALSE,U,FALSE,40,1
-64,47,2021-06-07,FALSE,U,FALSE,40,2
65-,223,2021-06-07,FALSE,U,FALSE,40,1
65-,5,2021-06-07,FALSE,U,FALSE,40,2
UNK,1428,2021-06-07,TRUE,U,FALSE,40,1
UNK,510,2021-06-07,TRUE,U,FALSE,40,2
-64,1654,2021-06-08,FALSE,F,FALSE,40,1
-64,2100,2021-06-08,FALSE,F,FALSE,40,2
65-,14947,2021-06-08,FALSE,F,FALSE,40,1
65-,2897,2021-06-08,FALSE,F,FALSE,40,2
-64,482,2021-06-08,FALSE,M,FALSE,40,1
-64,715,2021-06-08,FALSE,M,FALSE,40,2
65-,10030,2021-06-08,FALSE,M,FALSE,40,1
65-,1814,2021-06-08,FALSE,M,FALSE,40,2
-64,143,2021-06-08,FALSE,U,FALSE,40,1
-64,52,2021-06-08,FALSE,U,FALSE,40,2
65-,261,2021-06-08,FALSE,U,FALSE,40,1
65-,4,2021-06-08,FALSE,U,FALSE,40,2
UNK,1931,2021-06-08,TRUE,U,FALSE,40,1
UNK,748,2021-06-08,TRUE,U,FALSE,40,2
-64,1673,2021-06-09,FALSE,F,FALSE,40,1
-64,2398,2021-06-09,FALSE,F,FALSE,40,2
65-,14359,2021-06-09,FALSE,F,FALSE,40,1
65-,9417,2021-06-09,FALSE,F,FALSE,40,2
-64,505,2021-06-09,FALSE,M,FALSE,40,1
-64,723,2021-06-09,FALSE,M,FALSE,40,2
65-,9796,2021-06-09,FALSE,M,FALSE,40,1
65-,6290,2021-06-09,FALSE,M,FALSE,40,2
-64,165,2021-06-09,FALSE,U,FALSE,40,1
-64,9,2021-06-09,FALSE,U,FALSE,40,2
65-,185,2021-06-09,FALSE,U,FALSE,40,1
65-,8,2021-06-09,FALSE,U,FALSE,40,2
UNK,1885,2021-06-09,TRUE,U,FALSE,40,1
UNK,1060,2021-06-09,TRUE,U,FALSE,40,2
-64,1645,2021-06-10,FALSE,F,FALSE,40,1
-64,2691,2021-06-10,FALSE,F,FALSE,40,2
65-,14633,2021-06-10,FALSE,F,FALSE,40,1
65-,10660,2021-06-10,FALSE,F,FALSE,40,2
-64,443,2021-06-10,FALSE,M,FALSE,40,1
-64,857,2021-06-10,FALSE,M,FALSE,40,2
65-,9948,2021-06-10,FALSE,M,FALSE,40,1
65-,6837,2021-06-10,FALSE,M,FALSE,40,2
-64,128,2021-06-10,FALSE,U,FALSE,40,1
-64,6,2021-06-10,FALSE,U,FALSE,40,2
65-,186,2021-06-10,FALSE,U,FALSE,40,1
65-,5,2021-06-10,FALSE,U,FALSE,40,2
UNK,1751,2021-06-10,TRUE,U,FALSE,40,1
UNK,1324,2021-06-10,TRUE,U,FALSE,40,2
-64,2024,2021-06-11,FALSE,F,FALSE,40,1
-64,2516,2021-06-11,FALSE,F,FALSE,40,2
65-,13306,2021-06-11,FALSE,F,FALSE,40,1
65-,4255,2021-06-11,FALSE,F,FALSE,40,2
-64,603,2021-06-11,FALSE,M,FALSE,40,1
-64,769,2021-06-11,FALSE,M,FALSE,40,2
65-,9048,2021-06-11,FALSE,M,FALSE,40,1
65-,2730,2021-06-11,FALSE,M,FALSE,40,2
-64,153,2021-06-11,FALSE,U,FALSE,40,1
-64,8,2021-06-11,FALSE,U,FALSE,40,2
65-,230,2021-06-11,FALSE,U,FALSE,40,1
65-,1,2021-06-11,FALSE,U,FALSE,40,2
UNK,1604,2021-06-11,TRUE,U,FALSE,40,1
UNK,797,2021-06-11,TRUE,U,FALSE,40,2
-64,1459,2021-06-12,FALSE,F,FALSE,40,1
-64,1389,2021-06-12,FALSE,F,FALSE,40,2
65-,12726,2021-06-12,FALSE,F,FALSE,40,1
65-,8846,2021-06-12,FALSE,F,FALSE,40,2
-64,514,2021-06-12,FALSE,M,FALSE,40,1
-64,400,2021-06-12,FALSE,M,FALSE,40,2
65-,9734,2021-06-12,FALSE,M,FALSE,40,1
65-,5673,2021-06-12,FALSE,M,FALSE,40,2
-64,147,2021-06-12,FALSE,U,FALSE,40,1
-64,2,2021-06-12,FALSE,U,FALSE,40,2
65-,80,2021-06-12,FALSE,U,FALSE,40,1
65-,3,2021-06-12,FALSE,U,FALSE,40,2
UNK,1087,2021-06-12,TRUE,U,FALSE,40,1
UNK,776,2021-06-12,TRUE,U,FALSE,40,2
-64,1068,2021-06-13,FALSE,F,FALSE,40,1
-64,246,2021-06-13,FALSE,F,FALSE,40,2
65-,11065,2021-06-13,FALSE,F,FALSE,40,1
65-,13212,2021-06-13,FALSE,F,FALSE,40,2
-64,230,2021-06-13,FALSE,M,FALSE,40,1
-64,107,2021-06-13,FALSE,M,FALSE,40,2
65-,9182,2021-06-13,FALSE,M,FALSE,40,1
65-,8541,2021-06-13,FALSE,M,FALSE,40,2
-64,115,2021-06-13,FALSE,U,FALSE,40,1
65-,53,2021-06-13,FALSE,U,FALSE,40,1
65-,2,2021-06-13,FALSE,U,FALSE,40,2
UNK,797,2021-06-13,TRUE,U,FALSE,40,1
UNK,1240,2021-06-13,TRUE,U,FALSE,40,2
-64,1285,2021-06-14,FALSE,F,FALSE,40,1
-64,1404,2021-06-14,FALSE,F,FALSE,40,2
65-,9639,2021-06-14,FALSE,F,FALSE,40,1
65-,9091,2021-06-14,FALSE,F,FALSE,40,2
-64,398,2021-06-14,FALSE,M,FALSE,40,1
-64,493,2021-06-14,FALSE,M,FALSE,40,2
65-,6512,2021-06-14,FALSE,M,FALSE,40,1
65-,6108,2021-06-14,FALSE,M,FALSE,40,2
-64,118,2021-06-14,FALSE,U,FALSE,40,1
-64,22,2021-06-14,FALSE,U,FALSE,40,2
65-,218,2021-06-14,FALSE,U,FALSE,40,1
65-,114,2021-06-14,FALSE,U,FALSE,40,2
UNK,1407,2021-06-14,TRUE,U,FALSE,40,1
UNK,1209,2021-06-14,TRUE,U,FALSE,40,2
-64,1395,2021-06-15,FALSE,F,FALSE,40,1
-64,1892,2021-06-15,FALSE,F,FALSE,40,2
65-,12008,2021-06-15,FALSE,F,FALSE,40,1
65-,10635,2021-06-15,FALSE,F,FALSE,40,2
-64,582,2021-06-15,FALSE,M,FALSE,40,1
-64,647,2021-06-15,FALSE,M,FALSE,40,2
65-,8342,2021-06-15,FALSE,M,FALSE,40,1
65-,6626,2021-06-15,FALSE,M,FALSE,40,2
-64,142,2021-06-15,FALSE,U,FALSE,40,1
-64,43,2021-06-15,FALSE,U,FALSE,40,2
65-,204,2021-06-15,FALSE,U,FALSE,40,1
65-,82,2021-06-15,FALSE,U,FALSE,40,2
UNK,1655,2021-06-15,TRUE,U,FALSE,40,1
UNK,1612,2021-06-15,TRUE,U,FALSE,40,2
-64,1388,2021-06-16,FALSE,F,FALSE,40,1
-64,1779,2021-06-16,FALSE,F,FALSE,40,2
65-,14032,2021-06-16,FALSE,F,FALSE,40,1
65-,15372,2021-06-16,FALSE,F,FALSE,40,2
-64,600,2021-06-16,FALSE,M,FALSE,40,1
-64,736,2021-06-16,FALSE,M,FALSE,40,2
65-,10408,2021-06-16,FALSE,M,FALSE,40,1
65-,9852,2021-06-16,FALSE,M,FALSE,40,2
-64,176,2021-06-16,FALSE,U,FALSE,40,1
-64,52,2021-06-16,FALSE,U,FALSE,40,2
65-,157,2021-06-16,FALSE,U,FALSE,40,1
65-,89,2021-06-16,FALSE,U,FALSE,40,2
UNK,1758,2021-06-16,TRUE,U,FALSE,40,1
UNK,1966,2021-06-16,TRUE,U,FALSE,40,2
-64,1529,2021-06-17,FALSE,F,FALSE,40,1
-64,2021,2021-06-17,FALSE,F,FALSE,40,2
65-,13134,2021-06-17,FALSE,F,FALSE,40,1
65-,16347,2021-06-17,FALSE,F,FALSE,40,2
-64,660,2021-06-17,FALSE,M,FALSE,40,1
-64,726,2021-06-17,FALSE,M,FALSE,40,2
65-,9512,2021-06-17,FALSE,M,FALSE,40,1
65-,10490,2021-06-17,FALSE,M,FALSE,40,2
-64,154,2021-06-17,FALSE,U,FALSE,40,1
-64,27,2021-06-17,FALSE,U,FALSE,40,2
65-,143,2021-06-17,FALSE,U,FALSE,40,1
65-,78,2021-06-17,FALSE,U,FALSE,40,2
UNK,1659,2021-06-17,TRUE,U,FALSE,40,1
UNK,1945,2021-06-17,TRUE,U,FALSE,40,2
-64,1071,2021-06-18,FALSE,F,FALSE,40,1
-64,1926,2021-06-18,FALSE,F,FALSE,40,2
65-,11006,2021-06-18,FALSE,F,FALSE,40,1
65-,10709,2021-06-18,FALSE,F,FALSE,40,2
-64,710,2021-06-18,FALSE,M,FALSE,40,1
-64,730,2021-06-18,FALSE,M,FALSE,40,2
65-,7844,2021-06-18,FALSE,M,FALSE,40,1
65-,6698,2021-06-18,FALSE,M,FALSE,40,2
-64,75,2021-06-18,FALSE,U,FALSE,40,1
-64,150,2021-06-18,FALSE,U,FALSE,40,2
65-,186,2021-06-18,FALSE,U,FALSE,40,1
65-,120,2021-06-18,FALSE,U,FALSE,40,2
UNK,1234,2021-06-18,TRUE,U,FALSE,40,1
UNK,1453,2021-06-18,TRUE,U,FALSE,40,2
-64,1014,2021-06-19,FALSE,F,FALSE,40,1
-64,1264,2021-06-19,FALSE,F,FALSE,40,2
65-,12031,2021-06-19,FALSE,F,FALSE,40,1
65-,10729,2021-06-19,FALSE,F,FALSE,40,2
-64,642,2021-06-19,FALSE,M,FALSE,40,1
-64,418,2021-06-19,FALSE,M,FALSE,40,2
65-,9531,2021-06-19,FALSE,M,FALSE,40,1
65-,7236,2021-06-19,FALSE,M,FALSE,40,2
-64,35,2021-06-19,FALSE,U,FALSE,40,1
-64,164,2021-06-19,FALSE,U,FALSE,40,2
65-,81,2021-06-19,FALSE,U,FALSE,40,1
65-,41,2021-06-19,FALSE,U,FALSE,40,2
UNK,981,2021-06-19,TRUE,U,FALSE,40,1
UNK,1111,2021-06-19,TRUE,U,FALSE,40,2
-64,1693,2021-06-20,FALSE,F,FALSE,40,1
-64,543,2021-06-20,FALSE,F,FALSE,40,2
65-,11736,2021-06-20,FALSE,F,FALSE,40,1
65-,13732,2021-06-20,FALSE,F,FALSE,40,2
-64,804,2021-06-20,FALSE,M,FALSE,40,1
-64,198,2021-06-20,FALSE,M,FALSE,40,2
65-,9804,2021-06-20,FALSE,M,FALSE,40,1
65-,9575,2021-06-20,FALSE,M,FALSE,40,2
-64,9,2021-06-20,FALSE,U,FALSE,40,1
-64,86,2021-06-20,FALSE,U,FALSE,40,2
65-,16,2021-06-20,FALSE,U,FALSE,40,1
65-,27,2021-06-20,FALSE,U,FALSE,40,2
UNK,770,2021-06-20,TRUE,U,FALSE,40,1
UNK,1311,2021-06-20,TRUE,U,FALSE,40,2
-64,1538,2021-06-21,FALSE,F,FALSE,40,1
-64,1059,2021-06-21,FALSE,F,FALSE,40,2
65-,9598,2021-06-21,FALSE,F,FALSE,40,1
65-,9854,2021-06-21,FALSE,F,FALSE,40,2
-64,964,2021-06-21,FALSE,M,FALSE,40,1
-64,421,2021-06-21,FALSE,M,FALSE,40,2
65-,6804,2021-06-21,FALSE,M,FALSE,40,1
65-,6430,2021-06-21,FALSE,M,FALSE,40,2
-64,148,2021-06-21,FALSE,U,FALSE,40,1
-64,100,2021-06-21,FALSE,U,FALSE,40,2
65-,186,2021-06-21,FALSE,U,FALSE,40,1
65-,154,2021-06-21,FALSE,U,FALSE,40,2
UNK,1201,2021-06-21,TRUE,U,FALSE,40,1
UNK,1131,2021-06-21,TRUE,U,FALSE,40,2
-64,2152,2021-06-22,FALSE,F,FALSE,40,1
-64,1006,2021-06-22,FALSE,F,FALSE,40,2
65-,11475,2021-06-22,FALSE,F,FALSE,40,1
65-,12428,2021-06-22,FALSE,F,FALSE,40,2
-64,1618,2021-06-22,FALSE,M,FALSE,40,1
-64,473,2021-06-22,FALSE,M,FALSE,40,2
65-,8300,2021-06-22,FALSE,M,FALSE,40,1
65-,8392,2021-06-22,FALSE,M,FALSE,40,2
-64,172,2021-06-22,FALSE,U,FALSE,40,1
-64,178,2021-06-22,FALSE,U,FALSE,40,2
65-,156,2021-06-22,FALSE,U,FALSE,40,1
65-,167,2021-06-22,FALSE,U,FALSE,40,2
UNK,1527,2021-06-22,TRUE,U,FALSE,40,1
UNK,1618,2021-06-22,TRUE,U,FALSE,40,2
-64,2492,2021-06-23,FALSE,F,FALSE,40,1
-64,1161,2021-06-23,FALSE,F,FALSE,40,2
65-,14232,2021-06-23,FALSE,F,FALSE,40,1
65-,14646,2021-06-23,FALSE,F,FALSE,40,2
-64,1911,2021-06-23,FALSE,M,FALSE,40,1
-64,469,2021-06-23,FALSE,M,FALSE,40,2
65-,10545,2021-06-23,FALSE,M,FALSE,40,1
65-,9799,2021-06-23,FALSE,M,FALSE,40,2
-64,186,2021-06-23,FALSE,U,FALSE,40,1
-64,155,2021-06-23,FALSE,U,FALSE,40,2
65-,126,2021-06-23,FALSE,U,FALSE,40,1
65-,168,2021-06-23,FALSE,U,FALSE,40,2
UNK,1599,2021-06-23,TRUE,U,FALSE,40,1
UNK,1742,2021-06-23,TRUE,U,FALSE,40,2
-64,2302,2021-06-24,FALSE,F,FALSE,40,1
-64,1339,2021-06-24,FALSE,F,FALSE,40,2
65-,14766,2021-06-24,FALSE,F,FALSE,40,1
65-,14900,2021-06-24,FALSE,F,FALSE,40,2
-64,2142,2021-06-24,FALSE,M,FALSE,40,1
-64,529,2021-06-24,FALSE,M,FALSE,40,2
65-,10569,2021-06-24,FALSE,M,FALSE,40,1
65-,10292,2021-06-24,FALSE,M,FALSE,40,2
-64,185,2021-06-24,FALSE,U,FALSE,40,1
-64,117,2021-06-24,FALSE,U,FALSE,40,2
65-,132,2021-06-24,FALSE,U,FALSE,40,1
65-,169,2021-06-24,FALSE,U,FALSE,40,2
UNK,1349,2021-06-24,TRUE,U,FALSE,40,1
UNK,1646,2021-06-24,TRUE,U,FALSE,40,2
-64,2239,2021-06-25,FALSE,F,FALSE,40,1
-64,1446,2021-06-25,FALSE,F,FALSE,40,2
65-,9997,2021-06-25,FALSE,F,FALSE,40,1
65-,12691,2021-06-25,FALSE,F,FALSE,40,2
-64,2476,2021-06-25,FALSE,M,FALSE,40,1
-64,659,2021-06-25,FALSE,M,FALSE,40,2
65-,7386,2021-06-25,FALSE,M,FALSE,40,1
65-,8336,2021-06-25,FALSE,M,FALSE,40,2
-64,285,2021-06-25,FALSE,U,FALSE,40,1
-64,169,2021-06-25,FALSE,U,FALSE,40,2
65-,148,2021-06-25,FALSE,U,FALSE,40,1
65-,174,2021-06-25,FALSE,U,FALSE,40,2
UNK,996,2021-06-25,TRUE,U,FALSE,40,1
UNK,1422,2021-06-25,TRUE,U,FALSE,40,2
-64,3668,2021-06-26,FALSE,F,FALSE,40,1
-64,907,2021-06-26,FALSE,F,FALSE,40,2
65-,12561,2021-06-26,FALSE,F,FALSE,40,1
65-,11318,2021-06-26,FALSE,F,FALSE,40,2
-64,2722,2021-06-26,FALSE,M,FALSE,40,1
-64,342,2021-06-26,FALSE,M,FALSE,40,2
65-,10676,2021-06-26,FALSE,M,FALSE,40,1
65-,8049,2021-06-26,FALSE,M,FALSE,40,2
-64,336,2021-06-26,FALSE,U,FALSE,40,1
-64,109,2021-06-26,FALSE,U,FALSE,40,2
65-,76,2021-06-26,FALSE,U,FALSE,40,1
65-,89,2021-06-26,FALSE,U,FALSE,40,2
UNK,836,2021-06-26,TRUE,U,FALSE,40,1
UNK,1021,2021-06-26,TRUE,U,FALSE,40,2
-64,4605,2021-06-27,FALSE,F,FALSE,40,1
-64,551,2021-06-27,FALSE,F,FALSE,40,2
65-,13939,2021-06-27,FALSE,F,FALSE,40,1
65-,10440,2021-06-27,FALSE,F,FALSE,40,2
-64,3301,2021-06-27,FALSE,M,FALSE,40,1
-64,241,2021-06-27,FALSE,M,FALSE,40,2
65-,12196,2021-06-27,FALSE,M,FALSE,40,1
65-,7615,2021-06-27,FALSE,M,FALSE,40,2
-64,343,2021-06-27,FALSE,U,FALSE,40,1
-64,105,2021-06-27,FALSE,U,FALSE,40,2
65-,21,2021-06-27,FALSE,U,FALSE,40,1
65-,36,2021-06-27,FALSE,U,FALSE,40,2
UNK,810,2021-06-27,TRUE,U,FALSE,40,1
UNK,838,2021-06-27,TRUE,U,FALSE,40,2
-64,3424,2021-06-28,FALSE,F,FALSE,40,1
-64,1110,2021-06-28,FALSE,F,FALSE,40,2
65-,8371,2021-06-28,FALSE,F,FALSE,40,1
65-,11641,2021-06-28,FALSE,F,FALSE,40,2
-64,3794,2021-06-28,FALSE,M,FALSE,40,1
-64,407,2021-06-28,FALSE,M,FALSE,40,2
65-,6264,2021-06-28,FALSE,M,FALSE,40,1
65-,7946,2021-06-28,FALSE,M,FALSE,40,2
-64,353,2021-06-28,FALSE,U,FALSE,40,1
-64,108,2021-06-28,FALSE,U,FALSE,40,2
65-,185,2021-06-28,FALSE,U,FALSE,40,1
65-,221,2021-06-28,FALSE,U,FALSE,40,2
UNK,1024,2021-06-28,TRUE,U,FALSE,40,1
UNK,1349,2021-06-28,TRUE,U,FALSE,40,2
-64,4670,2021-06-29,FALSE,F,FALSE,40,1
-64,1499,2021-06-29,FALSE,F,FALSE,40,2
65-,9935,2021-06-29,FALSE,F,FALSE,40,1
65-,14072,2021-06-29,FALSE,F,FALSE,40,2
-64,5635,2021-06-29,FALSE,M,FALSE,40,1
-64,410,2021-06-29,FALSE,M,FALSE,40,2
65-,7366,2021-06-29,FALSE,M,FALSE,40,1
65-,9300,2021-06-29,FALSE,M,FALSE,40,2
-64,403,2021-06-29,FALSE,U,FALSE,40,1
-64,149,2021-06-29,FALSE,U,FALSE,40,2
65-,165,2021-06-29,FALSE,U,FALSE,40,1
65-,258,2021-06-29,FALSE,U,FALSE,40,2
UNK,1160,2021-06-29,TRUE,U,FALSE,40,1
UNK,1777,2021-06-29,TRUE,U,FALSE,40,2
-64,5205,2021-06-30,FALSE,F,FALSE,40,1
-64,1660,2021-06-30,FALSE,F,FALSE,40,2
65-,12861,2021-06-30,FALSE,F,FALSE,40,1
65-,14824,2021-06-30,FALSE,F,FALSE,40,2
-64,6230,2021-06-30,FALSE,M,FALSE,40,1
-64,525,2021-06-30,FALSE,M,FALSE,40,2
65-,10468,2021-06-30,FALSE,M,FALSE,40,1
65-,9987,2021-06-30,FALSE,M,FALSE,40,2
-64,477,2021-06-30,FALSE,U,FALSE,40,1
-64,171,2021-06-30,FALSE,U,FALSE,40,2
65-,139,2021-06-30,FALSE,U,FALSE,40,1
65-,199,2021-06-30,FALSE,U,FALSE,40,2
UNK,1448,2021-06-30,TRUE,U,FALSE,40,1
UNK,1776,2021-06-30,TRUE,U,FALSE,40,2
-64,5657,2021-07-01,FALSE,F,FALSE,40,1
-64,1674,2021-07-01,FALSE,F,FALSE,40,2
65-,10462,2021-07-01,FALSE,F,FALSE,40,1
65-,13640,2021-07-01,FALSE,F,FALSE,40,2
-64,6604,2021-07-01,FALSE,M,FALSE,40,1
-64,491,2021-07-01,FALSE,M,FALSE,40,2
65-,8697,2021-07-01,FALSE,M,FALSE,40,1
65-,9221,2021-07-01,FALSE,M,FALSE,40,2
-64,261,2021-07-01,FALSE,U,FALSE,40,1
-64,123,2021-07-01,FALSE,U,FALSE,40,2
65-,82,2021-07-01,FALSE,U,FALSE,40,1
65-,200,2021-07-01,FALSE,U,FALSE,40,2
UNK,885,2021-07-01,TRUE,U,FALSE,40,1
UNK,1648,2021-07-01,TRUE,U,FALSE,40,2
-64,6601,2021-07-02,FALSE,F,FALSE,40,1
-64,1925,2021-07-02,FALSE,F,FALSE,40,2
65-,6862,2021-07-02,FALSE,F,FALSE,40,1
65-,12986,2021-07-02,FALSE,F,FALSE,40,2
-64,6766,2021-07-02,FALSE,M,FALSE,40,1
-64,563,2021-07-02,FALSE,M,FALSE,40,2
65-,5720,2021-07-02,FALSE,M,FALSE,40,1
65-,8522,2021-07-02,FALSE,M,FALSE,40,2
-64,352,2021-07-02,FALSE,U,FALSE,40,1
-64,150,2021-07-02,FALSE,U,FALSE,40,2
65-,72,2021-07-02,FALSE,U,FALSE,40,1
65-,224,2021-07-02,FALSE,U,FALSE,40,2
UNK,629,2021-07-02,TRUE,U,FALSE,40,1
UNK,1499,2021-07-02,TRUE,U,FALSE,40,2
-64,6439,2021-07-03,FALSE,F,FALSE,40,1
-64,1419,2021-07-03,FALSE,F,FALSE,40,2
65-,11344,2021-07-03,FALSE,F,FALSE,40,1
65-,12560,2021-07-03,FALSE,F,FALSE,40,2
-64,6505,2021-07-03,FALSE,M,FALSE,40,1
-64,458,2021-07-03,FALSE,M,FALSE,40,2
65-,9837,2021-07-03,FALSE,M,FALSE,40,1
65-,9190,2021-07-03,FALSE,M,FALSE,40,2
-64,518,2021-07-03,FALSE,U,FALSE,40,1
-64,165,2021-07-03,FALSE,U,FALSE,40,2
65-,73,2021-07-03,FALSE,U,FALSE,40,1
65-,83,2021-07-03,FALSE,U,FALSE,40,2
UNK,809,2021-07-03,TRUE,U,FALSE,40,1
UNK,1092,2021-07-03,TRUE,U,FALSE,40,2
-64,4774,2021-07-04,FALSE,F,FALSE,40,1
-64,1013,2021-07-04,FALSE,F,FALSE,40,2
65-,13480,2021-07-04,FALSE,F,FALSE,40,1
65-,11185,2021-07-04,FALSE,F,FALSE,40,2
-64,3834,2021-07-04,FALSE,M,FALSE,40,1
-64,201,2021-07-04,FALSE,M,FALSE,40,2
65-,12478,2021-07-04,FALSE,M,FALSE,40,1
65-,8817,2021-07-04,FALSE,M,FALSE,40,2
-64,312,2021-07-04,FALSE,U,FALSE,40,1
-64,107,2021-07-04,FALSE,U,FALSE,40,2
65-,34,2021-07-04,FALSE,U,FALSE,40,1
65-,55,2021-07-04,FALSE,U,FALSE,40,2
UNK,977,2021-07-04,TRUE,U,FALSE,40,1
UNK,809,2021-07-04,TRUE,U,FALSE,40,2
-64,8270,2021-07-05,FALSE,F,FALSE,40,1
-64,1292,2021-07-05,FALSE,F,FALSE,40,2
65-,10367,2021-07-05,FALSE,F,FALSE,40,1
65-,9896,2021-07-05,FALSE,F,FALSE,40,2
-64,10833,2021-07-05,FALSE,M,FALSE,40,1
-64,375,2021-07-05,FALSE,M,FALSE,40,2
65-,7903,2021-07-05,FALSE,M,FALSE,40,1
65-,6843,2021-07-05,FALSE,M,FALSE,40,2
-64,820,2021-07-05,FALSE,U,FALSE,40,1
-64,125,2021-07-05,FALSE,U,FALSE,40,2
65-,217,2021-07-05,FALSE,U,FALSE,40,1
65-,221,2021-07-05,FALSE,U,FALSE,40,2
UNK,1201,2021-07-05,TRUE,U,FALSE,40,1
UNK,1359,2021-07-05,TRUE,U,FALSE,40,2
-64,9215,2021-07-06,FALSE,F,FALSE,40,1
-64,1399,2021-07-06,FALSE,F,FALSE,40,2
65-,10943,2021-07-06,FALSE,F,FALSE,40,1
65-,12204,2021-07-06,FALSE,F,FALSE,40,2
-64,11242,2021-07-06,FALSE,M,FALSE,40,1
-64,420,2021-07-06,FALSE,M,FALSE,40,2
65-,8485,2021-07-06,FALSE,M,FALSE,40,1
65-,8605,2021-07-06,FALSE,M,FALSE,40,2
-64,770,2021-07-06,FALSE,U,FALSE,40,1
-64,140,2021-07-06,FALSE,U,FALSE,40,2
65-,180,2021-07-06,FALSE,U,FALSE,40,1
65-,213,2021-07-06,FALSE,U,FALSE,40,2
UNK,1256,2021-07-06,TRUE,U,FALSE,40,1
UNK,1621,2021-07-06,TRUE,U,FALSE,40,2
-64,9248,2021-07-07,FALSE,F,FALSE,40,1
-64,1413,2021-07-07,FALSE,F,FALSE,40,2
65-,13486,2021-07-07,FALSE,F,FALSE,40,1
65-,13506,2021-07-07,FALSE,F,FALSE,40,2
-64,11562,2021-07-07,FALSE,M,FALSE,40,1
-64,445,2021-07-07,FALSE,M,FALSE,40,2
65-,10859,2021-07-07,FALSE,M,FALSE,40,1
65-,10069,2021-07-07,FALSE,M,FALSE,40,2
-64,846,2021-07-07,FALSE,U,FALSE,40,1
-64,166,2021-07-07,FALSE,U,FALSE,40,2
65-,178,2021-07-07,FALSE,U,FALSE,40,1
65-,162,2021-07-07,FALSE,U,FALSE,40,2
UNK,1277,2021-07-07,TRUE,U,FALSE,40,1
UNK,1691,2021-07-07,TRUE,U,FALSE,40,2
-64,9964,2021-07-08,FALSE,F,FALSE,40,1
-64,1505,2021-07-08,FALSE,F,FALSE,40,2
65-,12977,2021-07-08,FALSE,F,FALSE,40,1
65-,13351,2021-07-08,FALSE,F,FALSE,40,2
-64,12206,2021-07-08,FALSE,M,FALSE,40,1
-64,492,2021-07-08,FALSE,M,FALSE,40,2
65-,10248,2021-07-08,FALSE,M,FALSE,40,1
65-,9643,2021-07-08,FALSE,M,FALSE,40,2
-64,947,2021-07-08,FALSE,U,FALSE,40,1
-64,167,2021-07-08,FALSE,U,FALSE,40,2
65-,164,2021-07-08,FALSE,U,FALSE,40,1
65-,155,2021-07-08,FALSE,U,FALSE,40,2
UNK,1349,2021-07-08,TRUE,U,FALSE,40,1
UNK,1674,2021-07-08,TRUE,U,FALSE,40,2
-64,10889,2021-07-09,FALSE,F,FALSE,40,1
-64,1096,2021-07-09,FALSE,F,FALSE,40,2
65-,8836,2021-07-09,FALSE,F,FALSE,40,1
65-,11281,2021-07-09,FALSE,F,FALSE,40,2
-64,12463,2021-07-09,FALSE,M,FALSE,40,1
-64,589,2021-07-09,FALSE,M,FALSE,40,2
65-,6667,2021-07-09,FALSE,M,FALSE,40,1
65-,8002,2021-07-09,FALSE,M,FALSE,40,2
-64,966,2021-07-09,FALSE,U,FALSE,40,1
-64,85,2021-07-09,FALSE,U,FALSE,40,2
65-,184,2021-07-09,FALSE,U,FALSE,40,1
65-,199,2021-07-09,FALSE,U,FALSE,40,2
UNK,932,2021-07-09,TRUE,U,FALSE,40,1
UNK,1219,2021-07-09,TRUE,U,FALSE,40,2
-64,8864,2021-07-10,FALSE,F,FALSE,40,1
-64,1002,2021-07-10,FALSE,F,FALSE,40,2
65-,8830,2021-07-10,FALSE,F,FALSE,40,1
65-,12616,2021-07-10,FALSE,F,FALSE,40,2
-64,10177,2021-07-10,FALSE,M,FALSE,40,1
-64,634,2021-07-10,FALSE,M,FALSE,40,2
65-,7794,2021-07-10,FALSE,M,FALSE,40,1
65-,10138,2021-07-10,FALSE,M,FALSE,40,2
-64,502,2021-07-10,FALSE,U,FALSE,40,1
-64,28,2021-07-10,FALSE,U,FALSE,40,2
65-,75,2021-07-10,FALSE,U,FALSE,40,1
65-,77,2021-07-10,FALSE,U,FALSE,40,2
